cellid,commid,xcoord,ycoord
961,964,9.19308,45.37662
962,964,9.19608,45.37661
963,964,9.19908,45.37661
964,964,9.20208,45.3766
965,964,9.20508,45.3766
966,964,9.20809,45.37659
967,964,9.21109,45.37659
968,964,9.21409,45.37658
969,964,9.21709,45.37658
970,964,9.22009,45.37657
971,964,9.22309,45.37656
972,964,9.22609,45.37656
973,964,9.22909,45.37655
974,964,9.2321,45.37655
975,964,9.2351,45.37654
976,964,9.2381,45.37653
977,964,9.2411,45.37653
978,964,9.2441,45.37652
979,1386,9.2471,45.37651
980,1386,9.2501,45.37651
981,1386,9.25311,45.3765
982,1386,9.25611,45.37649
983,1386,9.25911,45.37649
984,1386,9.26211,45.37648
985,2786,9.26511,45.37647
986,2786,9.26811,45.37647
987,2786,9.27111,45.37646
988,2786,9.27411,45.37645
989,2786,9.27712,45.37645
990,2786,9.28012,45.37644
991,2786,9.28312,45.37643
992,2786,9.28612,45.37642
993,1794,9.28912,45.37642
994,1794,9.29212,45.37641
995,1794,9.29512,45.3764
996,1794,9.29813,45.37639
997,1794,9.30113,45.37639
998,1794,9.30413,45.37638
999,1794,9.30713,45.37637
1000,1794,9.31013,45.37636
1001,3118,9.013,45.3789
1002,3118,9.016,45.3789
1003,3118,9.019,45.3789
1004,3118,9.022,45.3789
1005,3118,9.025,45.37889
1006,3118,9.028,45.37889
1007,3118,9.031,45.37889
1008,7240,9.03401,45.37889
1009,3118,9.03701,45.37889
1010,3118,9.04001,45.37889
1011,3118,9.04301,45.37889
1012,3118,9.04601,45.37889
1013,3118,9.04901,45.37889
1014,3118,9.05202,45.37889
1015,3118,9.05502,45.37888
1016,3118,9.05802,45.37888
1017,3118,9.06102,45.37888
1018,3118,9.06402,45.37888
1019,3633,9.06702,45.37888
1020,3633,9.07002,45.37888
1021,3633,9.07303,45.37887
1022,3633,9.07603,45.37887
1023,3633,9.07903,45.37887
1024,7240,9.08203,45.37887
1025,3633,9.08503,45.37887
1026,3633,9.08803,45.37886
1027,3633,9.09103,45.37886
1028,3633,9.09404,45.37886
1029,3633,9.09704,45.37886
1030,3633,9.10004,45.37885
1031,3633,9.10304,45.37885
1032,3633,9.10604,45.37885
1033,3633,9.10904,45.37885
1034,1251,9.11205,45.37884
1035,1251,9.11505,45.37884
1036,1251,9.11805,45.37884
1037,1251,9.12105,45.37883
1038,1251,9.12405,45.37883
1039,1251,9.12705,45.37883
1040,1251,9.13005,45.37882
1041,1251,9.13306,45.37882
1042,1251,9.13606,45.37882
1043,1251,9.13906,45.37881
1044,1251,9.14206,45.37881
1045,1251,9.14506,45.37881
1046,1251,9.14806,45.3788
1047,1251,9.15106,45.3788
1048,1251,9.15407,45.37879
1049,1251,9.15707,45.37879
1050,1251,9.16007,45.37879
1051,1251,9.16307,45.37878
1052,1251,9.16607,45.37878
1053,1251,9.16907,45.37877
1054,1251,9.17208,45.37877
1055,1251,9.17508,45.37876
1056,1251,9.17808,45.37876
1057,1251,9.18108,45.37875
1058,1251,9.18408,45.37875
1059,1251,9.18708,45.37874
1060,964,9.19008,45.37874
1061,964,9.19309,45.37873
1062,964,9.19609,45.37873
1063,964,9.19909,45.37872
1064,964,9.20209,45.37872
1065,964,9.20509,45.37871
1066,964,9.20809,45.37871
1067,964,9.21109,45.3787
1068,964,9.2141,45.3787
1069,964,9.2171,45.37869
1070,964,9.2201,45.37869
1071,964,9.2231,45.37868
1072,964,9.2261,45.37867
1073,964,9.2291,45.37867
1074,964,9.2321,45.37866
1075,964,9.23511,45.37866
1076,964,9.23811,45.37865
1077,964,9.24111,45.37864
1078,1386,9.24411,45.37864
1079,1386,9.24711,45.37863
1080,1386,9.25011,45.37862
1081,1386,9.25311,45.37862
1082,1386,9.25612,45.37861
1083,1386,9.25912,45.3786
1084,1386,9.26212,45.3786
1085,2786,9.26512,45.37859
1086,2786,9.26812,45.37858
1087,2786,9.27112,45.37858
1088,2786,9.27413,45.37857
1089,2786,9.27713,45.37856
1090,2786,9.28013,45.37855
1091,2786,9.28313,45.37855
1092,1794,9.28613,45.37854
1093,1794,9.28913,45.37853
1094,1794,9.29213,45.37852
1095,1794,9.29514,45.37852
1096,1794,9.29814,45.37851
1097,1794,9.30114,45.3785
1098,1794,9.30414,45.37849
1099,1794,9.30714,45.37848
1100,1794,9.31014,45.37848
1101,3118,9.013,45.38101
1102,3118,9.016,45.38101
1103,3118,9.019,45.38101
1104,3118,9.022,45.38101
1105,3118,9.025,45.38101
1106,3118,9.028,45.38101
1107,3118,9.03101,45.38101
1108,3118,9.03401,45.38101
1109,3118,9.03701,45.38101
1110,3118,9.04001,45.38101
1111,3118,9.04301,45.381
1112,3118,9.04601,45.381
1113,3118,9.04902,45.381
1114,3118,9.05202,45.381
1115,3118,9.05502,45.381
1116,3118,9.05802,45.381
1117,3118,9.06102,45.381
1118,3118,9.06402,45.38099
1119,3633,9.06703,45.38099
1120,3633,9.07003,45.38099
1121,3633,9.07303,45.38099
1122,3633,9.07603,45.38099
1123,3633,9.07903,45.38099
1124,3633,9.08203,45.38098
1125,3633,9.08504,45.38098
1126,3633,9.08804,45.38098
1127,3633,9.09104,45.38098
1128,3633,9.09404,45.38097
1129,3633,9.09704,45.38097
1130,7240,9.10004,45.38097
1131,8561,9.10304,45.38097
1132,3633,9.10605,45.38096
1133,3633,9.10905,45.38096
1134,1251,9.11205,45.38096
1135,1251,9.11505,45.38095
1136,1251,9.11805,45.38095
1137,1251,9.12105,45.38095
1138,1251,9.12406,45.38095
1139,1251,9.12706,45.38094
1140,1251,9.13006,45.38094
1141,1251,9.13306,45.38094
1142,1251,9.13606,45.38093
1143,1251,9.13906,45.38093
1144,1251,9.14207,45.38092
1145,1251,9.14507,45.38092
1146,1251,9.14807,45.38092
1147,1251,9.15107,45.38091
1148,1251,9.15407,45.38091
1149,1251,9.15707,45.3809
1150,1251,9.16008,45.3809
1151,1251,9.16308,45.3809
1152,1251,9.16608,45.38089
1153,1251,9.16908,45.38089
1154,1251,9.17208,45.38088
1155,1251,9.17508,45.38088
1156,1251,9.17808,45.38087
1157,1251,9.18109,45.38087
1158,1251,9.18409,45.38086
1159,1251,9.18709,45.38086
1160,964,9.19009,45.38085
1161,964,9.19309,45.38085
1162,964,9.19609,45.38084
1163,964,9.1991,45.38084
1164,964,9.2021,45.38083
1165,964,9.2051,45.38083
1166,964,9.2081,45.38082
1167,964,9.2111,45.38082
1168,964,9.2141,45.38081
1169,964,9.21711,45.38081
1170,964,9.22011,45.3808
1171,964,9.22311,45.38079
1172,964,9.22611,45.38079
1173,964,9.22911,45.38078
1174,964,9.23211,45.38078
1175,964,9.23511,45.38077
1176,964,9.23812,45.38076
1177,1386,9.24112,45.38076
1178,1386,9.24412,45.38075
1179,1386,9.24712,45.38075
1180,1386,9.25012,45.38074
1181,1386,9.25312,45.38073
1182,1386,9.25613,45.38073
1183,1386,9.25913,45.38072
1184,1386,9.26213,45.38071
1185,1386,9.26513,45.3807
1186,1386,9.26813,45.3807
1187,2786,9.27113,45.38069
1188,2786,9.27414,45.38068
1189,2786,9.27714,45.38068
1190,2786,9.28014,45.38067
1191,1794,9.28314,45.38066
1192,1794,9.28614,45.38065
1193,1794,9.28914,45.38065
1194,1794,9.29214,45.38064
1195,1794,9.29515,45.38063
1196,1794,9.29815,45.38062
1197,1794,9.30115,45.38062
1198,1794,9.30415,45.38061
1199,1794,9.30715,45.3806
1200,1794,9.31015,45.38059
1201,3118,9.013,45.38313
1202,3118,9.016,45.38313
1203,3118,9.019,45.38313
1204,3118,9.022,45.38313
1205,3118,9.025,45.38313
1206,8502,9.02801,45.38312
1207,3118,9.03101,45.38312
1208,3118,9.03401,45.38312
1209,3118,9.03701,45.38312
1210,3118,9.04001,45.38312
1211,3118,9.04301,45.38312
1212,3118,9.04602,45.38312
1213,3118,9.04902,45.38312
1214,3118,9.05202,45.38312
1215,3118,9.05502,45.38311
1216,3118,9.05802,45.38311
1217,3118,9.06102,45.38311
1218,3118,9.06403,45.38311
1219,3633,9.06703,45.38311
1220,3633,9.07003,45.38311
1221,3633,9.07303,45.3831
1222,3633,9.07603,45.3831
1223,3633,9.07903,45.3831
1224,3633,9.08204,45.3831
1225,3633,9.08504,45.3831
1226,3633,9.08804,45.38309
1227,3633,9.09104,45.38309
1228,2935,9.09404,45.38309
1229,3633,9.09705,45.38309
1230,7240,9.10005,45.38308
1231,3633,9.10305,45.38308
1232,3633,9.10605,45.38308
1233,1251,9.10905,45.38308
1234,1251,9.11205,45.38307
1235,1251,9.11506,45.38307
1236,1251,9.11806,45.38307
1237,1251,9.12106,45.38306
1238,1251,9.12406,45.38306
1239,1251,9.12706,45.38306
1240,1251,9.13006,45.38305
1241,1251,9.13307,45.38305
1242,1251,9.13607,45.38305
1243,1251,9.13907,45.38304
1244,1251,9.14207,45.38304
1245,1251,9.14507,45.38304
1246,1251,9.14807,45.38303
1247,1251,9.15108,45.38303
1248,1251,9.15408,45.38302
1249,1251,9.15708,45.38302
1250,1251,9.16008,45.38302
1251,1251,9.16308,45.38301
1252,1251,9.16608,45.38301
1253,1251,9.16909,45.383
1254,1251,9.17209,45.383
1255,1251,9.17509,45.38299
1256,1251,9.17809,45.38299
1257,1251,9.18109,45.38298
1258,1251,9.18409,45.38298
1259,1251,9.1871,45.38297
1260,1251,9.1901,45.38297
1261,964,9.1931,45.38296
1262,964,9.1961,45.38296
1263,964,9.1991,45.38295
1264,964,9.2021,45.38295
1265,964,9.20511,45.38294
1266,964,9.20811,45.38294
1267,964,9.21111,45.38293
1268,964,9.21411,45.38293
1269,964,9.21711,45.38292
1270,964,9.22012,45.38292
1271,964,9.22312,45.38291
1272,964,9.22612,45.3829
1273,964,9.22912,45.3829
1274,964,9.23212,45.38289
1275,964,9.23512,45.38289
1276,964,9.23813,45.38288
1277,1386,9.24113,45.38287
1278,1386,9.24413,45.38287
1279,1386,9.24713,45.38286
1280,1386,9.25013,45.38285
1281,1386,9.25313,45.38285
1282,1386,9.25614,45.38284
1283,1386,9.25914,45.38283
1284,1386,9.26214,45.38283
1285,1386,9.26514,45.38282
1286,1386,9.26814,45.38281
1287,1386,9.27114,45.38281
1288,1386,9.27415,45.3828
1289,2786,9.27715,45.38279
1290,1794,9.28015,45.38278
1291,1794,9.28315,45.38278
1292,1794,9.28615,45.38277
1293,1794,9.28915,45.38276
1294,1794,9.29216,45.38275
1295,1794,9.29516,45.38275
1296,1794,9.29816,45.38274
1297,1794,9.30116,45.38273
1298,1794,9.30416,45.38272
1299,1794,9.30716,45.38271
1300,1794,9.31017,45.38271
1301,3118,9.013,45.38524
1302,3118,9.016,45.38524
1303,3118,9.019,45.38524
1304,3118,9.022,45.38524
1305,3118,9.025,45.38524
1306,3118,9.02801,45.38524
1307,3118,9.03101,45.38524
1308,3118,9.03401,45.38524
1309,3118,9.03701,45.38524
1310,3118,9.04001,45.38524
1311,3118,9.04302,45.38524
1312,3118,9.04602,45.38523
1313,3118,9.04902,45.38523
1314,3118,9.05202,45.38523
1315,3118,9.05502,45.38523
1316,3118,9.05802,45.38523
1317,3118,9.06103,45.38523
1318,3118,9.06403,45.38523
1319,3118,9.06703,45.38522
1320,3633,9.07003,45.38522
1321,3633,9.07303,45.38522
1322,3633,9.07604,45.38522
1323,3633,9.07904,45.38522
1324,3633,9.08204,45.38521
1325,3633,9.08504,45.38521
1326,3633,9.08804,45.38521
1327,2935,9.09105,45.38521
1328,2935,9.09405,45.3852
1329,3633,9.09705,45.3852
1330,3633,9.10005,45.3852
1331,3633,9.10305,45.3852
1332,3633,9.10605,45.38519
1333,1251,9.10906,45.38519
1334,1251,9.11206,45.38519
1335,1251,9.11506,45.38519
1336,1251,9.11806,45.38518
1337,1251,9.12106,45.38518
1338,1251,9.12407,45.38518
1339,1251,9.12707,45.38517
1340,1251,9.13007,45.38517
1341,1251,9.13307,45.38517
1342,1251,9.13607,45.38516
1343,1251,9.13907,45.38516
1344,1251,9.14208,45.38515
1345,1251,9.14508,45.38515
1346,1251,9.14808,45.38515
1347,1251,9.15108,45.38514
1348,1251,9.15408,45.38514
1349,1251,9.15709,45.38514
1350,1251,9.16009,45.38513
1351,1251,9.16309,45.38513
1352,1251,9.16609,45.38512
1353,1251,9.16909,45.38512
1354,1251,9.17209,45.38511
1355,1251,9.1751,45.38511
1356,1251,9.1781,45.3851
1357,1251,9.1811,45.3851
1358,1251,9.1841,45.38509
1359,1251,9.1871,45.38509
1360,1251,9.19011,45.38509
1361,964,9.19311,45.38508
1362,964,9.19611,45.38507
1363,964,9.19911,45.38507
1364,964,9.20211,45.38506
1365,964,9.20511,45.38506
1366,964,9.20812,45.38505
1367,964,9.21112,45.38505
1368,964,9.21412,45.38504
1369,964,9.21712,45.38504
1370,964,9.22012,45.38503
1371,964,9.22313,45.38503
1372,964,9.22613,45.38502
1373,964,9.22913,45.38501
1374,964,9.23213,45.38501
1375,964,9.23513,45.385
1376,2081,9.23813,45.385
1377,2081,9.24114,45.38499
1378,2786,9.24414,45.38498
1379,1386,9.24714,45.38498
1380,2786,9.25014,45.38497
1381,1386,9.25314,45.38496
1382,1386,9.25614,45.38496
1383,1386,9.25915,45.38495
1384,1386,9.26215,45.38494
1385,1386,9.26515,45.38494
1386,1386,9.26815,45.38493
1387,1386,9.27115,45.38492
1388,1386,9.27416,45.38491
1389,1386,9.27716,45.38491
1390,1794,9.28016,45.3849
1391,1794,9.28316,45.38489
1392,1794,9.28616,45.38488
1393,1794,9.28916,45.38488
1394,1794,9.29217,45.38487
1395,1794,9.29517,45.38486
1396,1794,9.29817,45.38485
1397,1794,9.30117,45.38485
1398,1794,9.30417,45.38484
1399,1794,9.30718,45.38483
1400,1794,9.31018,45.38482
1401,3118,9.013,45.38736
1402,3118,9.016,45.38736
1403,3118,9.019,45.38736
1404,3118,9.022,45.38736
1405,3118,9.02501,45.38736
1406,3118,9.02801,45.38736
1407,3118,9.03101,45.38735
1408,3118,9.03401,45.38735
1409,3118,9.03701,45.38735
1410,3118,9.04002,45.38735
1411,3118,9.04302,45.38735
1412,3118,9.04602,45.38735
1413,3118,9.04902,45.38735
1414,3118,9.05202,45.38735
1415,3118,9.05503,45.38735
1416,3118,9.05803,45.38734
1417,3118,9.06103,45.38734
1418,3118,9.06403,45.38734
1419,3118,9.06703,45.38734
1420,3118,9.07003,45.38734
1421,3633,9.07304,45.38734
1422,3633,9.07604,45.38733
1423,3633,9.07904,45.38733
1424,3633,9.08204,45.38733
1425,2935,9.08504,45.38733
1426,3633,9.08805,45.38732
1427,2935,9.09105,45.38732
1428,2935,9.09405,45.38732
1429,2935,9.09705,45.38732
1430,2935,9.10005,45.38731
1431,2935,9.10306,45.38731
1432,2935,9.10606,45.38731
1433,2935,9.10906,45.38731
1434,7240,9.11206,45.3873
1435,1251,9.11506,45.3873
1436,1251,9.11807,45.3873
1437,1251,9.12107,45.38729
1438,1251,9.12407,45.38729
1439,1251,9.12707,45.38729
1440,1251,9.13007,45.38728
1441,1251,9.13308,45.38728
1442,1251,9.13608,45.38728
1443,1251,9.13908,45.38727
1444,1251,9.14208,45.38727
1445,1251,9.14508,45.38727
1446,1251,9.14809,45.38726
1447,1251,9.15109,45.38726
1448,1251,9.15409,45.38725
1449,1251,9.15709,45.38725
1450,1251,9.16009,45.38725
1451,1251,9.1631,45.38724
1452,1251,9.1661,45.38724
1453,1251,9.1691,45.38723
1454,1251,9.1721,45.38723
1455,1251,9.1751,45.38722
1456,1251,9.1781,45.38722
1457,1251,9.18111,45.38722
1458,1251,9.18411,45.38721
1459,1251,9.18711,45.38721
1460,4239,9.19011,45.3872
1461,1251,9.19311,45.3872
1462,1251,9.19612,45.38719
1463,964,9.19912,45.38719
1464,964,9.20212,45.38718
1465,964,9.20512,45.38717
1466,964,9.20812,45.38717
1467,964,9.21113,45.38716
1468,964,9.21413,45.38716
1469,964,9.21713,45.38715
1470,964,9.22013,45.38715
1471,964,9.22313,45.38714
1472,964,9.22614,45.38713
1473,964,9.22914,45.38713
1474,964,9.23214,45.38712
1475,964,9.23514,45.38712
1476,2081,9.23814,45.38711
1477,2081,9.24114,45.3871
1478,2081,9.24415,45.3871
1479,2081,9.24715,45.38709
1480,2081,9.25015,45.38708
1481,2081,9.25315,45.38708
1482,1386,9.25615,45.38707
1483,1386,9.25916,45.38706
1484,1386,9.26216,45.38706
1485,1386,9.26516,45.38705
1486,1386,9.26816,45.38704
1487,1386,9.27116,45.38704
1488,1386,9.27417,45.38703
1489,1386,9.27717,45.38702
1490,1794,9.28017,45.38702
1491,1794,9.28317,45.38701
1492,1794,9.28617,45.387
1493,1794,9.28918,45.38699
1494,1794,9.29218,45.38698
1495,1794,9.29518,45.38698
1496,1794,9.29818,45.38697
1497,1794,9.30118,45.38696
1498,1794,9.30418,45.38695
1499,1794,9.30719,45.38695
1500,1794,9.31019,45.38694
1501,3118,9.013,45.38947
1502,3118,9.016,45.38947
1503,3118,9.019,45.38947
1504,3118,9.022,45.38947
1505,3118,9.02501,45.38947
1506,3118,9.02801,45.38947
1507,3118,9.03101,45.38947
1508,3118,9.03401,45.38947
1509,3118,9.03701,45.38947
1510,3118,9.04002,45.38947
1511,3118,9.04302,45.38947
1512,3118,9.04602,45.38946
1513,3118,9.04902,45.38946
1514,3118,9.05203,45.38946
1515,3118,9.05503,45.38946
1516,3118,9.05803,45.38946
1517,3118,9.06103,45.38946
1518,3118,9.06403,45.38946
1519,3118,9.06704,45.38945
1520,3118,9.07004,45.38945
1521,2935,9.07304,45.38945
1522,2935,9.07604,45.38945
1523,2935,9.07904,45.38945
1524,2935,9.08205,45.38944
1525,2935,9.08505,45.38944
1526,2935,9.08805,45.38944
1527,2935,9.09105,45.38944
1528,2935,9.09405,45.38944
1529,2935,9.09706,45.38943
1530,2935,9.10006,45.38943
1531,2935,9.10306,45.38943
1532,2935,9.10606,45.38942
1533,4826,9.10906,45.38942
1534,964,9.11207,45.38942
1535,3748,9.11507,45.38942
1536,2935,9.11807,45.38941
1537,2338,9.12107,45.38941
1538,2338,9.12407,45.38941
1539,1251,9.12708,45.3894
1540,1251,9.13008,45.3894
1541,1251,9.13308,45.3894
1542,1251,9.13608,45.38939
1543,1251,9.13908,45.38939
1544,1251,9.14209,45.38939
1545,1251,9.14509,45.38938
1546,1251,9.14809,45.38938
1547,1251,9.15109,45.38937
1548,1251,9.15409,45.38937
1549,1251,9.1571,45.38937
1550,1251,9.1601,45.38936
1551,1251,9.1631,45.38936
1552,1251,9.1661,45.38935
1553,1251,9.16911,45.38935
1554,1251,9.17211,45.38934
1555,1251,9.17511,45.38934
1556,1655,9.17811,45.38934
1557,1655,9.18111,45.38933
1558,1655,9.18412,45.38933
1559,1655,9.18712,45.38932
1560,1251,9.19012,45.38932
1561,1853,9.19312,45.38931
1562,1853,9.19612,45.38931
1563,1853,9.19913,45.3893
1564,964,9.20213,45.3893
1565,964,9.20513,45.38929
1566,964,9.20813,45.38928
1567,964,9.21113,45.38928
1568,964,9.21414,45.38927
1569,964,9.21714,45.38927
1570,964,9.22014,45.38926
1571,964,9.22314,45.38926
1572,964,9.22614,45.38925
1573,964,9.22915,45.38924
1574,964,9.23215,45.38924
1575,2081,9.23515,45.38923
1576,2081,9.23815,45.38923
1577,2081,9.24115,45.38922
1578,2081,9.24416,45.38921
1579,2081,9.24716,45.38921
1580,2081,9.25016,45.3892
1581,2081,9.25316,45.38919
1582,2081,9.25616,45.38919
1583,1386,9.25917,45.38918
1584,1386,9.26217,45.38917
1585,1386,9.26517,45.38917
1586,1386,9.26817,45.38916
1587,1386,9.27117,45.38915
1588,1386,9.27418,45.38914
1589,1794,9.27718,45.38914
1590,1794,9.28018,45.38913
1591,1794,9.28318,45.38912
1592,1794,9.28618,45.38912
1593,1794,9.28919,45.38911
1594,1794,9.29219,45.3891
1595,1794,9.29519,45.38909
1596,1794,9.29819,45.38908
1597,1794,9.30119,45.38908
1598,1794,9.3042,45.38907
1599,1794,9.3072,45.38906
1600,1794,9.3102,45.38905
1601,3118,9.013,45.39159
1602,3118,9.016,45.39159
1603,3118,9.019,45.39159
1604,3118,9.02201,45.39159
1605,3118,9.02501,45.39159
1606,3118,9.02801,45.39159
1607,3118,9.03101,45.39159
1608,3118,9.03401,45.39158
1609,3118,9.03702,45.39158
1610,3118,9.04002,45.39158
1611,3118,9.04302,45.39158
1612,3118,9.04602,45.39158
1613,3118,9.04902,45.39158
1614,3118,9.05203,45.39158
1615,3118,9.05503,45.39158
1616,3118,9.05803,45.39157
1617,3118,9.06103,45.39157
1618,3118,9.06404,45.39157
1619,3118,9.06704,45.39157
1620,3118,9.07004,45.39157
1621,3118,9.07304,45.39157
1622,2935,9.07604,45.39156
1623,2935,9.07905,45.39156
1624,2935,9.08205,45.39156
1625,2935,9.08505,45.39156
1626,2935,9.08805,45.39156
1627,2935,9.09106,45.39155
1628,2935,9.09406,45.39155
1629,2935,9.09706,45.39155
1630,2935,9.10006,45.39155
1631,2935,9.10306,45.39154
1632,2935,9.10607,45.39154
1633,4826,9.10907,45.39154
1634,2935,9.11207,45.39153
1635,2935,9.11507,45.39153
1636,2935,9.11807,45.39153
1637,2338,9.12108,45.39153
1638,2338,9.12408,45.39152
1639,2338,9.12708,45.39152
1640,1251,9.13008,45.39152
1641,1251,9.13309,45.39151
1642,1251,9.13609,45.39151
1643,1251,9.13909,45.3915
1644,1251,9.14209,45.3915
1645,1251,9.14509,45.3915
1646,1251,9.1481,45.39149
1647,1251,9.1511,45.39149
1648,1251,9.1541,45.39149
1649,1251,9.1571,45.39148
1650,1251,9.16011,45.39148
1651,1251,9.16311,45.39147
1652,1251,9.16611,45.39147
1653,1251,9.16911,45.39146
1654,1655,9.17211,45.39146
1655,1655,9.17512,45.39146
1656,1655,9.17812,45.39145
1657,1655,9.18112,45.39145
1658,1655,9.18412,45.39144
1659,1655,9.18712,45.39144
1660,1853,9.19013,45.39143
1661,1853,9.19313,45.39143
1662,1853,9.19613,45.39142
1663,1853,9.19913,45.39142
1664,1853,9.20214,45.39141
1665,1853,9.20514,45.39141
1666,964,9.20814,45.3914
1667,964,9.21114,45.39139
1668,964,9.21414,45.39139
1669,964,9.21715,45.39138
1670,964,9.22015,45.39138
1671,964,9.22315,45.39137
1672,964,9.22615,45.39137
1673,964,9.22915,45.39136
1674,2081,9.23216,45.39135
1675,2081,9.23516,45.39135
1676,2081,9.23816,45.39134
1677,2081,9.24116,45.39133
1678,2081,9.24417,45.39133
1679,2081,9.24717,45.39132
1680,2081,9.25017,45.39132
1681,2081,9.25317,45.39131
1682,2081,9.25617,45.3913
1683,1386,9.25918,45.3913
1684,1386,9.26218,45.39129
1685,1386,9.26518,45.39128
1686,1386,9.26818,45.39127
1687,1386,9.27118,45.39127
1688,1794,9.27419,45.39126
1689,1794,9.27719,45.39125
1690,1794,9.28019,45.39125
1691,1794,9.28319,45.39124
1692,1794,9.28619,45.39123
1693,1794,9.2892,45.39122
1694,1794,9.2922,45.39122
1695,1794,9.2952,45.39121
1696,1794,9.2982,45.3912
1697,1794,9.30121,45.39119
1698,1794,9.30421,45.39118
1699,1794,9.30721,45.39118
1700,1794,9.31021,45.39117
1701,3118,9.013,45.3937
1702,3118,9.016,45.3937
1703,3118,9.019,45.3937
1704,3118,9.02201,45.3937
1705,3118,9.02501,45.3937
1706,3118,9.02801,45.3937
1707,3118,9.03101,45.3937
1708,3118,9.03402,45.3937
1709,3118,9.03702,45.3937
1710,3118,9.04002,45.3937
1711,3118,9.04302,45.3937
1712,3118,9.04602,45.3937
1713,3118,9.04903,45.39369
1714,3118,9.05203,45.39369
1715,3118,9.05503,45.39369
1716,3118,9.05803,45.39369
1717,3118,9.06104,45.39369
1718,3118,9.06404,45.39369
1719,3118,9.06704,45.39368
1720,3118,9.07004,45.39368
1721,3118,9.07304,45.39368
1722,3118,9.07605,45.39368
1723,2935,9.07905,45.39368
1724,2935,9.08205,45.39368
1725,2935,9.08505,45.39367
1726,2935,9.08806,45.39367
1727,2935,9.09106,45.39367
1728,2935,9.09406,45.39367
1729,2935,9.09706,45.39366
1730,2935,9.10007,45.39366
1731,2935,9.10307,45.39366
1732,2935,9.10607,45.39366
1733,2935,9.10907,45.39365
1734,2935,9.11207,45.39365
1735,2935,9.11508,45.39365
1736,2338,9.11808,45.39364
1737,2338,9.12108,45.39364
1738,2338,9.12408,45.39364
1739,2338,9.12709,45.39363
1740,1251,9.13009,45.39363
1741,1251,9.13309,45.39363
1742,1251,9.13609,45.39362
1743,1251,9.1391,45.39362
1744,1251,9.1421,45.39362
1745,1251,9.1451,45.39361
